	GameID	LeagueIndex	Age	HoursPerWeek	TotalHours	APM	SelectByHotkeys	AssignToHotkeys	UniqueHotkeys	MinimapAttacks	MinimapRightClicks	NumberOfPACs	GapBetweenPACs	ActionLatency	ActionsInPAC	TotalMapExplored	WorkersMade	UniqueUnitsMade	ComplexUnitsMade	ComplexAbilityUsed	MaxTimeStamp
1080	8002	6	25.0	20.0	750.0	149.1078	0.005844502	0.000552087	2.86e-05	1.9e-05	0.000295081	0.003931237	37.0194	49.5593	5.8232	0.000276043	0.001028	7.61e-05	0.000218931	0.00025701	105056
1082	3983	2	34.0	14.0	270.0	37.4478	0.000682329	0.000129556	1.73e-05	7.77e-05	0.000224564	0.001908793	61.8182	121.0498	3.5023	0.000172741	0.00040594	7.77e-05	0.0	6.05e-05	115780
1085	7523	5	26.0	36.0	1800.0	155.8764	0.004927193	0.000498516	9.27e-05	0.000417362	0.000231868	0.00433593	17.126	40.0214	5.7219	0.000301428	0.0015999	9.27e-05	0.000278242	0.00075357	86256
1088	3364	4	22.0	12.0	548.0	104.1408	0.003340156	0.000383763	1.42e-05	2.84e-05	0.000838592	0.003667065	41.3385	61.9845	4.4341	0.000227415	0.0012792	5.69e-05	0.0	0.0	70356
1089	2099	3	19.0	24.0	350.0	115.3236	0.002736111	0.000375	0.000111111	1.39e-05	0.000597222	0.003791667	45.7647	63.5458	5.0916	0.000277778	0.0018889	8.33e-05	0.0	0.0	72000
1090	5927	3	18.0	10.0	365.0	67.3992	0.000859521	0.000256348	3.02e-05	0.0	0.0	0.003513481	47.9655	61.8369	3.382	0.000196031	0.00054286	9.05e-05	0.0	0.00013571	66316
1092	6609	3	21.0	10.0	120.0	96.951	0.001803065	0.000212862	1.25e-05	0.0	8.76e-05	0.003556045	31.265	57.4085	4.75	0.000175298	0.0005885	7.51e-05	0.0	0.0	79864
1097	392	4	19.0	20.0	639.0	197.5674	0.014814309	0.000273075	5.69e-05	0.00023894	0.000386856	0.004574003	40.1297	45.1343	4.8085	0.000284453	0.00093301	9.1e-05	2.28e-05	0.0	87888
1102	8090	4	21.0	16.0	500.0	99.282	0.007656703	0.000195735	4.61e-05	3.45e-05	4.61e-05	0.003212361	54.3309	79.1971	3.5556	0.000253304	0.00065629	0.000115138	1.15e-05	2.3e-05	86852
1104	616	5	20.0	24.0	600.0	125.8662	0.002678605	0.000530042	5.68e-05	0.003019347	0.000719343	0.003189717	31.8929	71.3353	6.724	0.000265021	0.0012115	0.000104115	9.47e-05	0.00032181	105652
1107	7620	6	22.0	24.0	850.0	155.7354	0.009559757	0.0005115	8.82e-05	0.0	1.76e-05	0.004868068	39.9855	43.9275	4.1775	0.000440948	0.0011288	7.06e-05	0.0	0.00024693	56696
1111	789	4	16.0	12.0	450.0	119.1558	0.004602356	0.00032874	6.57e-05	0.0	9.2e-05	0.003405744	36.2481	61.1892	5.332	0.000236693	0.00085472	5.26e-05	0.0	0.00034189	76048
1112	3152	1	19.0	10.0	50.0	87.0408	0.005331442	0.000341422	7.88e-05	0.0	0.000183843	0.003361698	46.0787	71.1562	3.375	0.000446475	0.00044648	7.88e-05	0.0	0.0	38076
1113	8370	2	23.0	8.0	500.0	88.3518	0.000340754	0.000151446	5.05e-05	1.26e-05	0.000429098	0.003256096	38.7704	71.3953	4.876	0.000290272	0.00087082	8.83e-05	0.0	0.0	79236
1116	3738	2	19.0	6.0	40.0	58.515	0.000835282	8.35e-05	5.57e-05	0.000111371	5.57e-05	0.001781936	88.9524	121.5	5.6875	0.00030627	0.00041764	5.57e-05	0.0	0.0	35916
1117	5620	5	29.0	10.0	1200.0	58.5948	0.001361635	0.000298441	7.46e-05	0.0	0.000298441	0.002033127	36.3704	90.3119	5.0917	0.000261136	0.00096993	0.000111915	0.000130568	0.00042901	53612
1119	8239	6	16.0	20.0	800.0	260.5266	0.009146239	0.001146441	5.9e-05	8.43e-06	0.000910409	0.006971373	19.9031	29.0302	5.5985	0.000278181	0.001079	7.59e-05	5.9e-05	0.00010116	118628
1121	5395	6	18.0	24.0	500.0	168.201	0.008583759	0.00033075	7.88e-05	0.0	0.00039375	0.004457254	34.3688	48.6784	4.947	0.0004095	0.0016538	7.88e-05	0.000252	0.000189	63492
1123	9261	4	20.0	8.0	400.0	158.139	0.013829454	0.000504471	6.09e-05	0.000217444	0.00031312	0.003583481	36.399	66.2718	4.5097	0.000260933	0.001035	6.09e-05	0.0	0.00028703	114972
1124	1319	4	28.0	12.0	900.0	52.311	0.000806452	0.000268817	3.67e-05	7.94e-05	0.000274927	0.002303275	46.234	82.5995	4.1379	0.000177175	0.00033602	6.11e-05	0.000152737	0.00034213	163680
1125	4497	4	18.0	6.0	500.0	115.1304	0.002664975	0.000465313	4.23e-05	4.23e-05	0.000571066	0.00321489	32.4356	65.8289	6.1809	0.000264382	0.00097293	8.46e-05	0.0	0.0	94560
1126	5515	6	17.0	28.0	1344.0	183.2838	0.009559676	0.000488847	0.0	0.0	0.000271582	0.004761732	26.7634	38.6008	5.2205	0.000362109	0.00063369	0.000126738	0.0	9.05e-05	55232
1130	8760	7	23.0	6.0	1500.0	212.148	0.014707773	0.000916222	8.04e-05	0.000458111	0.000554555	0.004187295	27.7385	42.7716	6.0269	0.000200926	0.00068315	3.21e-05	0.0	0.0	124424
1131	8475	6	24.0	4.0	500.0	98.1078	0.002739924	0.000594852	4.51e-05	0.000396568	0.000162232	0.003884563	34.3628	59.6937	4.2436	0.000297426	0.00049571	7.21e-05	0.0	0.0	110952
1132	888	5	19.0	20.0	730.0	161.0184	0.001892297	0.000453363	3.94e-05	1.97e-05	0.001320665	0.004868722	35.9675	44.4858	5.5466	0.000374517	0.00088701	9.86e-05	0.0	0.0	50732
1133	3633	4	24.0	18.0	800.0	110.7204	0.002386488	0.000300875	4.79e-05	6.84e-06	0.000191466	0.004034464	37.9898	54.5898	4.7932	0.000225656	0.00085476	6.15e-05	0.000369256	0.0011761	146240
1134	4415	4	23.0	24.0	30.0	91.8564	0.002074142	0.000395075	8.23e-05	0.000148153	0.00034569	0.002930138	40.5424	69.7079	5.2416	0.000279845	0.0010206	8.23e-05	0.0	1.65e-05	60748
1135	4862	4	22.0	4.0	100.0	88.701	0.001934959	0.000487805	4.88e-05	1.63e-05	0.000341463	0.003284553	30.1294	60.4158	4.6436	0.000325203	0.00091057	9.76e-05	0.0	0.00022764	61500
1137	7049	2	25.0	16.0	800.0	51.6324	0.0	1.91e-05	1.91e-05	0.0	0.000171939	0.00248357	39.2868	94.9846	3.9769	0.000248357	0.00049671	0.000114626	0.0	0.0	52344
1141	645	2	21.0	16.0	500.0	101.6526	0.001983008	0.000237961	1.76e-05	0.000123387	0.000299655	0.002388423	23.1259	72.2214	7.3247	0.000193894	0.00097828	7.05e-05	0.0	0.0	113464
1143	8910	4	25.0	6.0	500.0	118.9668	0.001974147	0.000324517	0.0	9.47e-05	0.000757207	0.002650224	32.759	68.3061	6.7857	0.000283953	0.0020012	9.47e-05	0.000148737	6.76e-05	73956
1144	3679	3	28.0	24.0	105.0	60.4554	0.000951543	0.000229683	1.31e-05	1.97e-05	0.000150934	0.002454326	43.9357	89.0267	4.5829	0.000150934	0.00036093	4.59e-05	0.0	0.0	152384
1145	2943	5	17.0	20.0	750.0	117.6066	0.002757403	0.000543331	2.72e-05	8.15e-05	0.001086661	0.002866069	25.7333	57.2322	7.327	0.000325998	0.0012632	8.15e-05	0.000271665	0.00014942	73620
1146	1369	2	16.0	28.0	200.0	46.1016	0.000148129	2.12e-05	2.12e-05	0.0	4.23e-05	0.002264263	75.3585	104.2243	3.8131	0.000296259	0.00042323	8.46e-05	0.0	0.0	47256
1149	4172	3	22.0	20.0	500.0	70.281	5.1e-05	0.000122349	7.14e-05	0.0	0.000785073	0.003303426	53.7833	68.7778	4.0772	0.000254894	0.00070351	9.18e-05	0.0	2.04e-05	98080
1150	8160	5	20.0	12.0	800.0	172.7046	0.006938691	0.000724938	0.000207125	0.000310688	0.000393538	0.003334714	25.8	47.0062	7.6398	0.000393538	0.00089064	8.29e-05	0.0	8.29e-05	48280
1152	9012	3	18.0	20.0	250.0	52.8486	0.001186346	0.000114808	7.65e-05	0.0	3.83e-05	0.002117563	49.5273	98.747	4.1627	0.00017859	0.00039545	7.65e-05	0.0	0.0	78392
1153	3277	4	23.0	14.0	500.0	107.4156	0.001621271	0.000313794	1.05e-05	0.0	0.000376553	0.004131626	34.8426	53.3468	4.6101	0.000324254	0.00091	8.37e-05	6.28e-05	6.28e-05	95604
1154	5983	6	20.0	30.0	500.0	186.1218	0.007236251	0.001197724	0.000149716	2.5e-05	0.000548957	0.005264997	22.9905	39.9621	5.237	0.000499052	0.00054896	7.49e-05	0.0	0.0	40076
1155	7399	5	23.0	30.0	3257.0	187.4922	0.00689494	0.000518581	4.38e-05	0.0	3.65e-05	0.004893654	25.3752	37.5104	5.9119	0.000189903	0.00063544	4.38e-05	0.0	0.0	136912
1156	5666	3	18.0	10.0	250.0	43.1106	0.001389747	0.000352952	0.0	0.0	0.000110297	0.001720639	66.8571	109.8462	4.0	0.000352952	0.0007059	6.62e-05	0.0	0.0	45332
1159	4378	5	19.0	28.0	850.0	155.0352	0.007980729	0.000397989	0.0	4.19e-05	4.19e-05	0.003477168	33.4788	59.3012	6.0783	0.000272308	0.00043988	8.38e-05	0.0	8.38e-05	47740
1162	9193	3	24.0	8.0	150.0	121.5486	0.00536954	0.000524299	0.0	1.81e-05	0.000433902	0.003019236	35.6627	74.2036	5.8144	0.000325427	0.0020249	9.04e-05	0.0	0.0	55312
1163	756	6	23.0	28.0	1200.0	111.759	0.001232478	0.000398377	1.87e-05	0.000224087	0.00033613	0.004419491	42.488	49.6845	4.4592	0.000205413	0.00075318	5.6e-05	0.000361029	5.6e-05	160652
1164	7379	2	18.0	14.0	250.0	110.742	0.00148396	4.72e-05	2.02e-05	6.75e-06	8.77e-05	0.004660983	26.2203	46.8133	4.33	0.000229339	0.00068127	6.07e-05	0.000182122	0.001086	148252
1166	357	7	21.0	24.0	1000.0	286.4538	0.017851845	0.000717041	7.42e-05	4.95e-05	0.001298091	0.006206112	20.4232	30.9801	5.7171	0.000370883	0.0013723	7.42e-05	0.0	0.0	80888
1167	5997	6	16.0	6.0	400.0	201.9108	0.008554385	0.00059048	0.000105984	6.06e-05	0.000181686	0.005571705	12.6649	31.8913	5.3913	0.000272529	0.0013021	7.57e-05	0.0	0.0	66048
1169	7477	4	22.0	12.0	450.0	71.6274	0.000917257	0.000158148	6.33e-05	3.16e-05	0.000316296	0.001676366	28.9231	110.566	7.566	0.000221407	0.00056933	9.49e-05	0.0	0.0	31616
1170	6606	5	25.0	24.0	540.0	130.8156	0.002962199	0.000429997	3.82e-05	0.0	5.73e-05	0.004491075	34.209	45.4553	4.8979	0.000286664	0.0014047	6.69e-05	0.0	0.0	104652
1172	1380	2	21.0	10.0	400.0	68.6868	6.1e-05	0.00024417	9.16e-05	3.05e-05	0.000488341	0.001495544	6.6667	61.0612	8.7347	0.000305213	0.00073251	9.16e-05	0.0	0.0	32764
1175	8386	6	23.0	8.0	350.0	167.1048	0.007293155	0.000604329	6.87e-05	0.000137348	0.000439512	0.003598506	26.2529	48.7328	6.7214	0.000219756	0.00093396	6.87e-05	0.0	0.00012361	72808
1176	3428	1	20.0	10.0	50.0	38.3322	0.000508373	0.000318979	9.97e-06	0.0	4.98e-05	0.001973684	60.3452	113.4141	3.4949	0.000219298	0.00025917	4.98e-05	0.0	0.0	100320
1177	1925	4	18.0	42.0	730.0	67.0164	0.001887077	4.53e-05	0.0	0.0	1.51e-05	0.003789251	55.632	70.2311	2.8247	0.000377415	0.00063406	9.06e-05	0.0	0.00024155	66240
1178	6996	6	20.0	28.0	700.0	298.5594	0.03265575	0.000646998	8.23e-05	4.71e-05	0.00042349	0.003458498	30.1297	57.4694	6.7823	0.000258799	0.0016469	7.06e-05	0.000105872	9.41e-05	85008
1179	8528	4	24.0	16.0	400.0	136.0536	0.010598402	0.000380455	9.51e-05	0.0	1.36e-05	0.004497527	34.0848	57.4864	3.3776	0.00035328	0.00061145	8.15e-05	0.0	0.0	73596
1181	4177	1	16.0	20.0	150.0	51.4452	0.000141538	6.53e-05	5.44e-05	1.09e-05	0.000326627	0.00400662	49.5695	59.1304	2.3016	0.000326627	0.00023953	7.62e-05	0.0	0.0	91848
1186	4162	3	18.0	12.0	400.0	80.0022	0.002532475	8.94e-05	5.96e-05	0.0	0.000238351	0.002443094	48.4444	75.6098	5.3171	0.000446907	0.00083423	0.000119175	0.0	2.98e-05	33564
1189	5533	4	22.0	20.0	800.0	85.3884	0.001187702	0.000380961	6.72e-05	6.72e-05	0.000179276	0.002980459	26.9697	58.0752	5.0827	0.000336142	0.0010981	8.96e-05	0.0	0.00015687	44624
1192	1616	6	24.0	24.0	400.0	138.8046	0.005112027	0.000785475	6.44e-05	0.000515066	0.000463559	0.003000258	30.8621	69.6137	7.5193	0.000321916	0.0012619	9.01e-05	0.00011589	0.00011589	77660
1193	3436	5	26.0	10.0	600.0	161.2872	0.007164779	0.000744686	9.03e-05	0.000203096	0.000146681	0.006205714	34.1931	41.3527	3.3673	0.00036106	0.001354	6.77e-05	0.000282078	0.00022566	88628
1194	7424	6	20.0	28.0	1200.0	122.4426	0.006108722	0.000285989	6.86e-05	1.14e-05	6.86e-05	0.0041068	50.648	53.961	4.2201	0.000240231	0.00094948	5.72e-05	0.0	0.0	87416
1198	1110	4	18.0	10.0	333.0	75.3276	0.000325062	6.77e-05	4.06e-05	1.35e-05	0.000230252	0.002302525	38.9822	82.3529	6.1176	0.000216708	0.00043342	8.13e-05	0.0	0.0	73832
1200	8374	5	22.0	4.0	150.0	134.5398	0.001989447	0.000237869	0.000129747	6.49e-05	0.000237869	0.003157166	25.5724	42.1096	7.3973	0.000281118	0.00045411	6.49e-05	0.0	0.0	46244
1201	3147	2	16.0	16.0	300.0	74.5758	0.001036648	0.000286312	5.92e-05	0.0	8.89e-05	0.004116973	45.8846	64.9017	3.3046	0.000148093	0.00052326	6.91e-05	0.0	0.0	101288
1202	7960	5	21.0	20.0	500.0	120.3672	0.001424061	0.000137259	5.15e-05	0.0	0.000394619	0.004546702	40.0152	61.2226	4.6642	0.000394619	0.0024707	0.000102944	0.0	0.0	58284
1204	4836	5	21.0	10.0	1000.0	142.1496	0.003684879	0.000540025	5.56e-05	5.56e-05	0.000317662	0.004780813	31.8469	47.8073	4.8505	0.000405019	0.0011436	7.15e-05	0.000190597	0.00033355	125920
1205	1352	6	18.0	28.0	1000.0	286.5528	0.020334245	0.000673387	0.000102028	0.000132637	0.001142717	0.00644819	21.5658	28.7342	5.2358	0.000377505	0.00151	8.16e-05	0.000153042	0.00079582	98012
1206	8821	6	22.0	28.0	750.0	86.6838	0.001022212	0.000386783	0.000110509	0.0	2.76e-05	0.002790364	41.48	65.7426	5.6436	0.000276274	0.0011051	0.000138137	0.0	0.0	36196
1207	3902	5	23.0	4.0	350.0	107.3514	0.002470668	0.000248195	0.000101534	4.51e-05	0.00071074	0.003576264	31.2785	67.8233	5.3028	0.00028204	0.0013312	0.000101534	0.0	0.0	88640
1208	547	3	16.0	56.0	1260.0	114.2112	3.56e-05	5.34e-05	3.56e-05	3.56e-05	0.001210654	0.002421308	35.4667	62.7353	8.7426	0.000391682	0.0014599	0.000106822	0.0	0.0	56168
1209	464	4	20.0	6.0	1000.0	96.756	0.002030248	0.000514918	8.83e-05	5.88e-05	0.0	0.003633849	29.0894	56.2105	4.4737	0.000397222	0.00067675	0.000102984	0.0	0.0	67972
1213	8567	6	17.0	50.0	500.0	99.7578	0.00126664	0.00012418	3.73e-05	1.24e-05	0.000260779	0.004482913	35.9	47.3906	3.8144	0.000310451	0.00073266	3.73e-05	0.0	0.00022352	80528
1214	5084	2	17.0	20.0	25.0	118.2024	0.002021316	0.000336886	9.19e-05	0.0	0.000949406	0.003613867	35.5897	49.7288	5.5678	0.000520642	0.00055127	9.19e-05	0.0	0.0	32652
1215	4091	3	23.0	6.0	200.0	70.8852	0.000783426	0.00037306	1.24e-05	9.95e-05	0.000286013	0.003655989	48.8328	67.9048	3.517	0.000198965	0.00077099	7.46e-05	0.0	0.00012435	80416
1216	2138	2	19.0	12.0	730.0	64.1664	0.001023737	0.000485841	5.21e-05	3.47e-05	3.47e-05	0.003244725	47.3118	67.016	3.5401	0.000260272	0.00072876	0.000104109	0.0	5.21e-05	57632
1218	1417	4	20.0	20.0	650.0	102.7356	0.003450528	0.000211797	4.41e-05	3.53e-05	0.000467719	0.003679975	38.4519	52.0384	4.2374	0.000264746	0.00069717	7.94e-05	4.41e-05	0.0001412	113316
1219	1555	6	19.0	16.0	365.0	208.7706	0.01001702	0.000443231	0.000124105	5.32e-05	0.000514148	0.005336501	27.0267	32.2259	5.3522	0.00046096	0.0017197	8.86e-05	0.0	0.0	56404
1220	7309	6	17.0	10.0	700.0	290.1222	0.016597186	0.000686121	4.34e-05	0.000104221	0.001797811	0.006939378	17.9348	27.5645	5.5257	0.000251867	0.0013809	8.69e-05	0.000173702	0.00044294	115140
1221	3837	3	16.0	6.0	300.0	102.5652	0.005241664	0.000315763	7.37e-05	0.000136831	0.001136746	0.002020882	55.1204	108.8542	7.1875	0.000284187	0.0013262	8.42e-05	6.32e-05	0.0	95008
1227	9078	2	21.0	4.0	20.0	53.2404	0.000116993	6.5e-05	0.0	0.0	0.00015599	0.001845882	47.8014	85.5775	5.5141	0.000233985	0.00037698	7.8e-05	0.0	0.0	76928
1228	5016	4	25.0	20.0	1000.0	104.4366	0.000812191	9.67e-05	3.87e-05	3.87e-05	0.000145034	0.002871674	76.4459	66.2626	5.5758	0.00027073	0.001373	8.7e-05	0.000309406	9.67e-05	103424
1229	1564	4	19.0	6.0	150.0	130.0584	0.006263101	0.000447968	1.69e-05	0.0	8.45e-06	0.004420515	45.3487	57.8126	4.2696	0.000219758	0.00096355	5.92e-05	0.00015214	5.07e-05	118312
1233	866	3	20.0	6.0	1000.0	61.467	4e-05	2.85e-05	2.28e-05	5.71e-05	4.57e-05	0.003049059	47.2495	85.5431	3.9345	0.000137036	0.00038827	5.14e-05	0.0	5.71e-05	175136
1234	1534	4	17.0	6.0	180.0	93.792	0.005138986	0.000321187	2.92e-05	2.92e-05	0.000291988	0.003825041	40.5538	60.5496	3.2519	0.000350385	0.0012555	0.000116795	0.0	0.00020439	34248
1241	10094	8				375.8664	0.036435894	0.000594265	9.29e-05	0.000204279	0.000779973	0.004345565	11.691	34.8547	7.9615	0.000278562	0.00061284	0.000111425	0.0	0.00063141	53848
1243	5971	5	24.0	6.0	1100.0	75.3654	0.00219118	0.000445084	0.000136949	3.42e-05	0.000136949	0.002430841	62.9143	69.4648	5.0845	0.000513558	0.00068474	0.000102712	0.0	0.0	29208
1247	5110	4	24.0	16.0	450.0	73.0608	0.001014707	0.000167128	5.97e-05	1.19e-05	0.00037007	0.003294814	35.0982	63.0725	4.0435	0.000202941	0.00083564	7.16e-05	0.0	3.58e-05	83768
1249	6425	4	20.0	4.0	300.0	135.2568	0.004519698	0.000663339	6.75e-05	1.12e-05	0.000539665	0.003766415	22.3952	62.0657	5.5522	0.000247347	0.00085447	7.87e-05	0.0	0.00033729	88944
1250	3323	4	21.0	8.0	250.0	62.085	0.000769523	5.27e-05	0.0	2.11e-05	2.11e-05	0.003657868	37.341	75.6311	3.098	0.000274077	0.00081169	8.43e-05	0.000368949	0.00011596	94864
1251	2833	6	20.0	24.0	1100.0	206.6238	0.010933844	0.000521166	7.45e-05	3.19e-05	0.000170177	0.00477558	23.875	46.6281	5.9399	0.000350989	0.0019464	6.38e-05	0.0	0.0	94020
1253	1864	6	18.0	16.0	350.0	151.8066	0.006433315	0.000401217	8.3e-05	0.000152186	0.001079137	0.002974543	55.271	55.6093	7.3953	0.000332042	0.0021306	9.68e-05	0.000124516	0.00011068	72280
1258	7998	6	17.0	8.0	800.0	119.8326	0.003110372	0.000123183	4.62e-05	0.0	0.000107785	0.003818675	24.5182	52.6613	5.2218	0.000307958	0.0016322	7.7e-05	0.000384947	0.00046194	64944
1265	10039	8				192.4554	0.014276847	0.000465549	0.000155183	0.0	0.001590627	0.003142458	29.75	35.7531	7.1975	0.000426754	0.0012803	0.000116387	0.0	0.0	25776
1272	7465	3	25.0	4.0	300.0	105.0876	0.001466986	0.000255128	1.28e-05	0.000102051	0.001237371	0.002870191	22.6071	76.64	6.5733	0.000255128	0.001467	7.65e-05	7.65e-05	0.00031891	78392
1274	72	7	17.0	42.0	10000.0	212.6022	0.009039739	0.00067624	5.97e-05	0.001163531	0.001253033	0.004952464	24.6117	41.7671	6.6104	0.000447512	0.0022773	8.95e-05	0.000129281	0.00024862	100556
1278	779	1	28.0	6.0	100.0	68.214	0.00121146	0.000346131	1.33e-05	0.0	0.00038607	0.002289792	57.0526	84.0698	5.4767	0.000226317	0.00099846	7.99e-05	0.0	0.0	75116
1279	2402	6	22.0	12.0	700.0	154.1286	0.002026395	0.000194846	5.2e-05	0.000194846	0.000272784	0.00406578	21.0385	42.6581	6.738	0.000272784	0.0020524	9.09e-05	0.0	2.6e-05	76984
1285	2924	5	27.0	10.0	1000.0	152.9214	0.00481775	0.000713154	9.51e-05	0.00022187	0.000396197	0.002503962	33.4013	47.8228	9.4747	0.000396197	0.00093502	4.75e-05	0.0	0.0	63100
1286	2974	2	16.0	24.0	900.0	82.5966	0.002204056	0.000413907	1.03e-05	3.1e-05	0.000434603	0.002690397	56.6486	75.9385	5.1231	0.000248344	0.00056912	6.21e-05	0.0	3.1e-05	96640
1289	8672	7	23.0	42.0	2000.0	298.7952	0.026770467	0.000376695	0.000100452	2.51e-05	2.51e-05	0.004821698	16.8586	33.7292	6.1354	0.000351582	0.00095429	0.000100452	0.0	0.0	39820
1291	4095	4	19.0	16.0	200.0	128.0418	0.001137942	0.000318238	9.64e-06	0.000260376	0.00027002	0.003625984	26.9333	54.2447	6.2287	0.000163941	0.00098364	6.75e-05	0.000192871	6.75e-05	103696
1294	4193	4	29.0	10.0	800.0	78.8352	0.002585748	0.000285193	5.7e-05	0.000171116	0.000351738	0.002253023	50.4915	86.1603	5.6329	0.000228154	0.00061792	9.51e-05	0.000114077	0.00020914	105192
1295	5247	6	23.0	12.0	1000.0	101.2134	0.003072697	0.000176999	4.25e-05	1.42e-05	0.000219478	0.00396477	36.5868	61.3214	4.0839	0.000205318	0.0005664	4.96e-05	0.0	0.0	141244
1297	5973	6	26.0	4.0	1000.0	143.7378	0.002718636	0.000257555	4.77e-05	0.000133547	0.000486493	0.005046169	30.9773	43.9395	4.7618	0.000352946	0.0013164	8.59e-05	0.00010493	0.00031479	104832
1298	4570	2	18.0	28.0	270.0	57.201	0.001434034	0.000273149	1.14e-05	0.0	2.28e-05	0.002754257	81.6266	90.0496	3.4132	0.000193481	0.00047801	5.69e-05	0.0	0.0	87864
1304	4741	5	34.0	10.0	2400.0	96.9942	0.004081391	0.000473205	7.39e-05	0.000768958	0.000975985	0.002883592	25.7938	73.0667	5.0462	0.00025139	0.00094641	0.000118301	0.000147876	0.00016266	67624
1305	3867	4	16.0	28.0	700.0	106.4712	0.004264181	0.000374631	5.51e-05	1.1e-05	0.000583983	0.002908899	87.2548	68.3636	5.8182	0.000220371	0.0015426	7.71e-05	0.000143241	0.00065009	90756
1306	2092	6	18.0	10.0	300.0	106.02	0.001545916	0.000323027	6.92e-05	2.31e-05	0.000253807	0.003045685	45.8015	55.4545	6.0909	0.000484541	0.0013383	9.23e-05	0.0	0.00041532	43340
1307	3164	5	27.0	8.0	1200.0	77.034	0.001297492	0.000199614	6.65e-05	1.66e-05	0.000648746	0.0023621	36.4539	83.2676	5.162	0.000232883	0.00051567	8.32e-05	0.0	0.0	60116
1308	7407	4	29.0	20.0	1000.0	147.7188	0.003629981	0.000569769	6.43e-05	0.000229746	0.000799515	0.003179679	25.7623	63.4451	8.1214	0.000229746	0.0025732	7.35e-05	0.0	9.19e-06	108816
1309	6664	6	20.0	28.0	2000.0	135.492	0.004849288	0.000244209	0.000104661	1.74e-05	0.000313983	0.003401479	25.7113	56.5744	6.0	0.000139548	0.0009245	8.72e-05	0.0	0.0	57328
1312	1232	3	18.0	2.0	500.0	61.7034	0.000486443	0.000119617	3.19e-05	0.0	0.000239234	0.003333333	49.4772	80.1818	3.3708	0.000326954	0.00047049	4.78e-05	0.0	6.38e-05	125400
1314	3945	5	21.0	10.0	500.0	98.1318	0.002396229	0.00027725	3.96e-05	9.9e-05	7.92e-05	0.003208175	41.5404	58.642	5.1481	0.00027725	0.0010298	9.9e-05	0.0	0.0	50496
1316	4740	4	20.0	20.0	300.0	135.4632	0.009309513	0.000263832	7.54e-05	1.88e-05	0.000320368	0.003561737	43.5957	51.7672	4.3915	0.000226142	0.00065958	5.65e-05	0.0	0.0	53064
1317	5046	5	28.0	8.0	1000.0	116.6256	0.002902493	0.000439123	5.36e-05	0.0	0.000278468	0.003887842	38.4199	56.7273	5.2645	0.000396281	0.0012745	9.64e-05	8.57e-05	8.57e-05	93368
1319	7453	3	30.0	6.0	150.0	67.0104	0.001970093	0.000432459	5.77e-05	0.0	0.000336357	0.002527485	65.2977	91.0418	4.2319	0.000192204	0.0010763	4.81e-05	0.0	0.0	104056
1320	9087	3	16.0	56.0	800.0	127.227	0.009708007	0.000150512	4.52e-05	0.000165563	0.000150512	0.002649007	50.2857	82.2955	5.392	0.000346177	0.0011138	9.03e-05	0.0	0.0	66440
1321	3863	6	17.0	14.0	650.0	166.8384	0.009117469	0.000705219	8.4e-05	0.000151118	0.0007388	0.003794748	27.8044	54.5487	5.7522	0.000251864	0.0009235	0.000100746	0.0	0.0	59556
1322	4553	4	20.0	8.0	700.0	64.2222	0.000527173	0.000239624	0.000119812	0.0	7.19e-05	0.002228506	26.6087	69.6774	5.129	0.000311512	0.00062302	9.58e-05	0.0	0.0	41732
1325	3808	3	16.0	10.0	480.0	99.8832	0.002459893	0.000254011	1.34e-05	1.34e-05	0.000481283	0.003609626	45.71	57.9407	4.5037	0.00026738	0.0015642	0.000106952	5.35e-05	5.35e-05	74800
1329	6826	2	41.0	4.0	200.0	54.2166	0.001458184	0.000291637	7.48e-06	1.5e-05	0.000186947	0.001757298	37.9316	117.0894	5.3234	0.000164513	0.00059823	7.48e-05	0.0	2.99e-05	133728
1331	6997	5	22.0	20.0	900.0	229.3428	0.024737877	0.000491481	5.46e-05	0.0	0.001201398	0.003658803	33.4135	64.9254	5.0672	0.000436872	0.00098296	0.000163827	0.0	8.19e-05	36624
1333	7253	4	20.0	10.0	500.0	93.8982	0.002022519	0.000385738	3.13e-05	0.000177231	0.000479566	0.003367389	41.3416	60.9907	4.7245	0.000271059	0.0017515	0.000104254	4.17e-05	5.21e-05	95920
1335	8900	5	19.0	6.0	300.0	134.4972	0.002425286	0.000260783	3.91e-05	0.00015647	0.00093882	0.00298597	22.2281	51.8777	7.6725	0.000169509	0.00062588	7.82e-05	0.0	0.00010431	76692
1337	55	5	23.0	10.0	5000.0	129.2322	0.003303812	0.000259462	6.92e-05	0.000294057	0.000432436	0.004307064	32.9194	42.3454	4.8434	0.000380544	0.0011935	8.65e-05	0.0	0.00020757	57812
1340	8026	6	16.0	42.0	1000.0	200.589	0.017254706	0.000363736	6.82e-05	6.82e-05	0.000511503	0.004592161	40.5459	44.3564	4.2748	0.000204601	0.0010457	5.68e-05	0.0	0.0	87976
1342	5357	5	24.0	12.0	800.0	118.4856	0.004059052	0.000376128	1.57e-05	0.00015672	0.000250752	0.004325476	45.44	49.3478	4.2101	0.000407472	0.0017866	9.4e-05	0.0	0.0	63808
